timestamp_utc,best_baseline_model,best_baseline_f1,best_baseline_accuracy,best_engineered_model,best_engineered_f1,best_engineered_accuracy,top_delta_model,top_accuracy_delta,top_precision_delta,top_recall_delta,top_f1_delta,mean_accuracy_delta,mean_f1_delta
2026-04-18T18:13:39.843548+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
2026-04-18T18:14:02.086697+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
2026-04-18T18:15:46.733462+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
2026-04-18T18:28:12.303612+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
2026-04-18T18:30:55.359499+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
2026-04-18T18:32:56.829564+00:00,RandomForest,0.7596899224806202,0.8268156424581006,LogisticRegression,0.803030303030303,0.8547486033519553,LogisticRegression,0.05027932960893855,0.04816639299397918,0.10144927536231885,0.0786208542114053,0.020484171322160145,0.038111713308563666
